id,create_uid,create_date,write_date,write_uid,website,summary,name,author,icon,state,latest_version,shortdesc,category_id,description,application,demo,web,license,sequence,auto_install,to_buy,maintainer,published_version,url,contributors,menus_by_module,reports_by_module,views_by_module,module_type,imported
43,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": ""Initiate online payments"", ""th_TH"": ""เริ่มต้นการชำระเงินออนไลน์""}",account_online_payment,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Account Online Payment"", ""th_TH"": ""บัญชีชำระเงินออนไลน์""}",6,"{""en_US"": ""This module allows customers to pay their invoices online using various payment methods."", ""th_TH"": ""โมดูลนี้จะช่วยให้ลูกค้าชำระใบแจ้งหนี้ออนไลน์ได้โดยใช้ช่องทางการชำระเงินที่หลากหลาย""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
376,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": """"}",l10n_br_sales,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Brazil - Sale"", ""th_TH"": ""ประเทศบราซิล - การขาย""}",75,"{""en_US"": ""Sale modifications for Brazil"", ""th_TH"": ""การปรับเปลี่ยนการขายสำหรับประเทศบราซิล""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
37,\N,\N,2026-08-18 06:34:43.027999,1,,"{""en_US"": """"}",account_intrastat,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Intrastat Reports"", ""th_TH"": ""รายงานอินทราสแทต""}",2,"{""en_US"": ""\\nIntrastat Reports\\n==================\\n"", ""th_TH"": ""\\nรายงาน Intrastat\\n==================\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
49,\N,\N,2026-08-18 06:09:12.218079,1,,"{""en_US"": """"}",account_qr_code_sepa,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Account SEPA QR Code"", ""th_TH"": ""บัญชีรหัส QR โค้ด SEPA""}",7,"{""en_US"": ""\\nThis module adds support for SEPA Credit Transfer QR-code generation.\\n"", ""th_TH"": ""\\nโมดูลนี้เพิ่มการรองรับสำหรับการสร้างรหัส QR โค้ดการโอนเครดิต SEPA\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
53,\N,\N,2026-08-18 06:09:12.218079,1,,"{""en_US"": ""Import Accounting Data from SAF-T files"", ""th_TH"": ""นำเข้าข้อมูลการบัญชีจากไฟล์ SAF-T""}",account_saft_import,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""SAF-T Import"", ""th_TH"": ""การนำเข้า SAF-T""}",6,"{""en_US"": ""\\nModule for the import of SAF-T files, useful for importing accounting history.\\n\\nSAF-T files are the standard accounting reports that businesses in some countries have to submit to the tax authorities.\\nThis module allows the import of accounts, journals, partners, taxes and moves from these files.\\n"", ""th_TH"": ""\\nโมดูลสำหรับการนำเข้าไฟล์ SAF-T ซึ่งมีประโยชน์สำหรับการนำเข้าประวัติของบัญชี\\n\\nไฟล์ SAF-T เป็นรายงานทางบัญชีมาตรฐานที่ธุรกิจในบางประเทศต้องส่งไปยังหน่วยงานด้านภาษี\\nโมดูลนี้อนุญาตให้นำเข้าบัญชี สมุดรายวัน พาร์ทเนอร์ ภาษี และการเคลื่อนไหวจากไฟล์เหล่านี้\\n""}",f,f,f,OEEL-1,100,f,f,\N,\N,\N,\N,,,,official,\N
70,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": """"}",appointment_microsoft_calendar,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Appointment Microsoft Calendar"", ""th_TH"": ""การนัดหมายในปฏิทินของ Microsoft""}",5,"{""en_US"": ""Allow to sync your Outlook Calendar from the Appointment App"", ""th_TH"": ""อนุญาตให้ซิงค์ปฏิทิน Outlook ของคุณจากแอปการนัดหมาย""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
47,\N,\N,2026-08-18 06:34:43.027999,1,,"{""en_US"": ""This module is used to send/receive documents with PEPPOL"", ""th_TH"": ""โมดูลนี้ใช้ในการส่ง/รับเอกสารด้วย PEPPOL""}",account_peppol,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Peppol"", ""th_TH"": ""Peppol""}",2,"{""en_US"": ""\\n- Register as a PEPPOL participant\\n- Send and receive documents via PEPPOL network in Peppol BIS Billing 3.0 format\\n"", ""th_TH"": ""\\n- ลงทะเบียนเป็นผู้เข้าร่วม PEPPOL\\n- ส่งและรับเอกสารผ่านเครือข่าย PEPPOL ในรูปแบบ Peppol BIS Billing 3.0\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
55,\N,\N,2026-08-18 06:34:43.027999,1,,"{""en_US"": ""Use python code to define taxes"", ""th_TH"": ""ใช้รหัส Python เพื่อกำหนดภาษี""}",account_tax_python,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Define Taxes as Python Code"", ""th_TH"": ""รหัส Python""}",2,"{""en_US"": ""\\nA tax defined as python code consists of two snippets of python code which are executed in a local environment containing data such as the unit price, product or partner.\\n\\n\\""Applicable Code\\"" defines if the tax is to be applied.\\n\\n\\""Python Code\\"" defines the amount of the tax.\\n"", ""th_TH"": ""\\nภาษีที่กำหนดให้เป็นรหัส Python ประกอบด้วยตัวอย่างโค้ด Python สองชุดซึ่งดำเนินการในสภาพแวดล้อมท้องถิ่นที่มีข้อมูล เช่น ราคาต่อหน่วย สินค้า หรือพาร์ทเนอร์\\n\\n\\""รหัสที่ใช้บังคับ\\"" กำหนดว่าจะต้องเสียภาษีหรือไม่\\n\\n\\""รหัส Python\\"" กำหนดจำนวนภาษี\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
67,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": """"}",appointment_google_calendar,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Appointment Google Calendar"", ""th_TH"": ""การนัดหมายใน Google Calendar""}",5,"{""en_US"": ""Enable choosing a Google Calendar videoconference link to give to your clients for an appointment."", ""th_TH"": ""เปิดใช้งานการเลือกลิงก์การประชุมทางวิดีโอของ Google ปฏิทินเพื่อมอบการนัดหมายให้กับลูกค้าของคุณ""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
129,\N,\N,2026-08-18 09:28:08.285245,1,,"{""en_US"": ""Add SMS capabilities to CRM"", ""th_TH"": ""เพิ่มความสามารถ SMS ให้กับ CRM""}",crm_sms,Odoo S.A.,/base/static/description/icon.png,installed,18.0.1.1,"{""en_US"": ""SMS in CRM"", ""th_TH"": ""SMS ใน CRM""}",29,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,* INHERIT crm.lead.list.opportunity.inherit.sms (list)\n* INHERIT crm.lead.list.opportunity.reporting.inherit.sms (list),official,\N
72,\N,\N,2026-08-18 06:09:12.218079,1,,"{""en_US"": ""Create and validate approvals requests"", ""th_TH"": ""สร้างและตรวจสอบการร้องขอการอนุมัติ""}",approvals,Odoo S.A.,/approvals/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Approvals"", ""th_TH"": ""การอนุมัติ""}",16,"{""en_US"": ""\\nThis module manages approvals workflow\\n======================================\\n\\nThis module manages approval requests like business trips,\\nout of office, overtime, borrow items, general approvals,\\nprocurements, contract approval, etc.\\n\\nAccording to the approval type configuration, a request\\ncreates next activities for the related approvers.\\n"", ""th_TH"": ""\\nโมดูลนี้จัดการขั้นตอนการอนุมัติ\\n======================================\\n\\nโมดูลนี้จัดการคำขออนุมัติ เช่น การเดินทางเพื่อธุรกิจ\\nออกจากออฟฟิศ, ทำงานล่วงเวลา, ยืมสิ่งของ, อนุมัติทั่วไป,\\nการจัดซื้อจัดจ้าง การอนุมัติสัญญา และอื่นๆ\\n\\nตามการกำหนดค่าประเภทการอนุมัติคำขอ\\nสร้างกิจกรรมถัดไปสำหรับผู้อนุมัติที่เกี่ยวข้อง\\n""}",t,f,f,OEEL-1,190,f,f,\N,\N,\N,\N,,,,official,\N
73,\N,\N,2026-08-18 06:09:12.218079,1,,"{""en_US"": """"}",approvals_purchase,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Approvals - Purchase"", ""th_TH"": ""การอนุมัติ - การจัดซื้อ""}",16,"{""en_US"": ""\\nThis module adds to the approvals workflow the possibility to generate\\nRFQ from an approval purchase request.\\n"", ""th_TH"": ""\\nโมดูลนี้เพิ่มความเป็นไปได้ในการสร้างขั้นตอนการทำงานของการอนุมัติ\\nRFQ จากคำขออนุมัติการจัดซื้อ\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
74,\N,\N,2026-08-18 06:09:12.218079,1,,"{""en_US"": """"}",approvals_purchase_stock,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Approvals - Purchase - Stock"", ""th_TH"": ""การอนุมัติ - การจัดซื้อ - สต็อก""}",16,"{""en_US"": ""Technical module to link Approvals, Purchase and Inventory together. "", ""th_TH"": ""โมดูลทางเทคนิคเพื่อเชื่อมโยงการอนุมัติ การจัดซื้อ และสินค้าคงคลังเข้าด้วยกัน""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
80,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": """"}",auth_password_policy_portal,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Password Policy support for Signup"", ""th_TH"": ""การสนับสนุนนโยบายรหัสผ่านสำหรับการสมัคร""}",10,"{""en_US"": """"}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,,official,\N
84,\N,\N,2026-08-18 06:09:30.150968,1,,"{""en_US"": """"}",auth_totp_mail,Odoo S.A.,/base/static/description/icon.png,installed,18.0.1.0,"{""en_US"": ""2FA Invite mail"", ""th_TH"": ""จดหมายเชิญใช้งาน 2FA""}",19,"{""en_US"": ""\\n2FA Invite mail\\n===============\\nAllow the users to invite another user to use Two-Factor authentication\\nby sending an email to the target user. This email redirects them to:\\n- the users security settings if the user is internal.\\n- the portal security settings page if the user is not internal.\\n"", ""th_TH"": ""\\nจดหมายเชิญให้ใช้งาน 2FA\\n===============\\nอนุญาตให้ผู้ใช้เชิญผู้ใช้รายอื่นให้ใช้การยืนยัน 2 ขั้นตอน\\nโดยส่งอีเมลไปยังผู้ใช้เป้าหมาย อีเมลนี้จะเปลี่ยนเส้นทางไปที่:\\n- การตั้งค่าความปลอดภัยของผู้ใช้หากเป็นผู้ใช้ภายใน\\n- การตั้งค่าความปลอดภัยของพอร์ทัลหากไม่ใช่ผู้ใช้ภายใน\\n""}",f,f,f,LGPL-3,100,t,f,\N,\N,\N,\N,,,* INHERIT account_security_setting_update (qweb)\n* INHERIT res.users.view.form.auth.totp.mail (form)\n* INHERIT res.users.view.form.inherit.auth.totp.mail (form),official,\N
85,\N,\N,2026-08-18 06:09:12.218079,1,,"{""en_US"": """"}",auth_totp_mail_enforce,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""2FA by mail"", ""th_TH"": ""2FA โดยอีเมล""}",19,"{""en_US"": ""\\n2FA by mail\\n===============\\nTwo-Factor authentication by sending a code to the user email inbox\\nwhen the 2FA using an authenticator app is not configured.\\nTo enforce users to use a two-factor authentication by default,\\nand encourage users to configure their 2FA using an authenticator app.\\n"", ""th_TH"": ""\\n2FA ทางเมล\\n===============\\nการยืนยัน 2 ขั้นตอน โดยการส่งรหัสไปยังกล่องจดหมายอีเมลของผู้ใช้\\nเมื่อไม่ได้กำหนดค่า 2FA ที่ใช้แอปตรวจสอบความถูกต้อง\\nหากต้องการบังคับให้ผู้ใช้ยืนยัน 2 ขั้นตอนตามค่าเริ่มต้น\\nและสนับสนุนให้ผู้ใช้กำหนดค่า 2FA โดยใช้แอปยืนยันความถูกต้อง\\n""}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
147,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": ""Use IoT devices in delivery operations"", ""th_TH"": ""ใช้อุปกรณ์ IoT ในการดำเนินการจัดส่ง""}",delivery_iot,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""IoT for Delivery"", ""th_TH"": ""IoT สำหรับการจัดส่ง""}",37,"{""en_US"": ""\\nAllows using IoT devices, such as scales and printers, for delivery operations.\\n"", ""th_TH"": ""\\nช่วยให้สามารถใช้อุปกรณ์ IoT เช่น เครื่องชั่งและเครื่องพิมพ์ ในการดำเนินการจัดส่ง\\n""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
108,\N,\N,2026-08-18 06:09:12.218079,1,,"{""en_US"": ""Build your own dashboards"", ""th_TH"": ""สร้างแดชบอร์ดของคุณเอง""}",board,Odoo S.A.,/board/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Dashboards"", ""th_TH"": ""แดชบอร์ด""}",5,"{""en_US"": ""\\nLets the user create a custom dashboard.\\n========================================\\n\\nAllows users to create custom dashboard.\\n"", ""th_TH"": ""\\nอนุญาตให้ผู้ใช้สร้างแดชบอร์ดที่กำหนดเอง\\n========================================\\n\\nอนุญาตให้ผู้ใช้สร้างแดชบอร์ดที่กำหนดเอง\\n""}",f,f,f,LGPL-3,225,f,f,\N,\N,\N,\N,,,,official,\N
1339,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": ""This module integrates website sale with WhatsApp"", ""th_TH"": ""โมดูลนี้รวมการขายบนเว็บไซต์เข้ากับ WhatsApp""}",whatsapp_website_sale,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""WhatsApp-eCommerce"", ""th_TH"": ""WhatsApp - อีคอมเมิร์ซ""}",156,"{""en_US"": ""This module integrates website sale with WhatsApp"", ""th_TH"": ""โมดูลนี้รวมการขายบนเว็บไซต์เข้ากับ WhatsApp""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,,official,\N
110,\N,\N,2026-08-18 09:27:33.85575,1,,"{""en_US"": ""Schedule employees' meetings"", ""th_TH"": ""ตั้งกำหนดเวลา ของการประชุมพนักงาน""}",calendar,Odoo S.A.,/calendar/static/description/icon.png,installed,18.0.1.1,"{""en_US"": ""Calendar"", ""th_TH"": ""ปฏิทิน""}",26,"{""en_US"": ""\\nThis is a full-featured calendar system.\\n========================================\\n\\nIt supports:\\n------------\\n    - Calendar of events\\n    - Recurring events\\n\\nIf you need to manage your meetings, you should install the CRM module.\\n"", ""th_TH"": ""\\nนี่คือระบบปฏิทินที่มีฟีเจอร์แบบครบถ้วน\\n========================================\\n\\nซึ่งรองรับ:\\n------------\\n    - ปฏิทินกิจกรรม\\n    - กิจกรรมที่เกิดซ้ำ\\n\\nหากคุณต้องการจัดการการประชุมของคุณ คุณควรติดตั้งโมดูลลูกค้าสัมพันธ์ (CRM)\\n""}",t,f,f,LGPL-3,165,f,f,\N,\N,\N,\N,Calendar\nCalendar/Calendar\nCalendar/Configuration\nCalendar/Configuration/Reminders\nCalendar/Configuration/Settings\nSettings/Technical/Calendar\nSettings/Technical/Calendar/Calendar Alarm\nSettings/Technical/Calendar/Meeting Types,,* INHERIT mail.activity.form.inherit.calendar (form)\n* INHERIT mail.activity.schedule.inherit.calendar (form)\n* INHERIT res.config.settings.view.form.inherit.calendar (form)\n* INHERIT res.partner.view.kanban.calendar (kanban)\n* INHERIT res.users.form.calendar (form)\n* INHERIT res.users.preferences.form.inherit (form)\n* INHERIT res.users.view.form.inherit.calendar (form)\n* INHERIT res_partner.view.form.calendar (form)\nCalendar Invitation Page for anonymous users (qweb)\ncalendar.alarm.form (form)\ncalendar.alarm.list (list)\ncalendar.event.calendar (calendar)\ncalendar.event.form (form)\ncalendar.event.form.quick_create (form)\ncalendar.event.list (list)\ncalendar.event.search (search)\ncalendar.event.type (list)\ncalendar.popover.delete.wizard.view.form (form)\ncalendar.provider.config.view.form (form),official,\N
114,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": ""Store chatter attachments in the cloud"", ""th_TH"": ""จัดเก็บไฟล์แนบช่องแชทบนคลาวด์""}",cloud_storage,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Cloud Storage"", ""th_TH"": ""การเก็บข้อมูลบนคลาวด์""}",28,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
115,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": ""Store chatter attachments in the Azure cloud"", ""th_TH"": ""จัดเก็บไฟล์แนบการสนทนาในระบบคลาวด์ของ Azure""}",cloud_storage_azure,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Cloud Storage Azure"", ""th_TH"": ""Cloud Storage Azure""}",28,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
116,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": ""Store chatter attachments in the Google cloud"", ""th_TH"": ""จัดเก็บไฟล์แนบช่องแชทบนคลาวด์ของ Google""}",cloud_storage_google,Odoo S.A.,/base/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Cloud Storage Google"", ""th_TH"": ""Cloud Storage Google""}",28,"{""en_US"": """"}",f,f,f,LGPL-3,100,f,f,\N,\N,\N,\N,,,,official,\N
149,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": """"}",delivery_sendcloud,Odoo S.A.,/delivery_sendcloud/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Sendcloud Shipping"", ""th_TH"": ""การจัดส่ง Sendcloud""}",35,"{""en_US"": ""Shipping Integration with Sendcloud platform"", ""th_TH"": ""ผสานการใช้งานการจัดส่งกับแพลตฟอร์ม Sendcloud""}",t,f,f,OEEL-1,316,f,f,\N,\N,\N,\N,,,,official,\N
150,\N,\N,2026-08-18 06:08:59.75533,1,,"{""en_US"": """"}",delivery_shiprocket,Odoo S.A.,/delivery_shiprocket/static/description/icon.png,uninstalled,\N,"{""en_US"": ""Shiprocket Shipping"", ""th_TH"": ""การจัดส่ง Shiprocket""}",35,"{""en_US"": ""Send your parcels through shiprocket and track them online"", ""th_TH"": ""ส่งพัสดุของคุณผ่าน shiprocket และติดตามพัสดุทางออนไลน์""}",t,f,f,OEEL-1,317,f,f,\N,\N,\N,\N,,,,official,\N
117,\N,\N,2026-08-18 06:09:31.074994,1,,"{""en_US"": ""Centralize your address book"", ""th_TH"": ""รวมศูนย์สมุดที่อยู่ของคุณ""}",contacts,Odoo S.A.,/contacts/static/description/icon.png,installed,18.0.1.0,"{""en_US"": ""Contacts"", ""th_TH"": ""รายชื่อผู้ติดต่อ""}",29,"{""en_US"": ""\\nThis module gives you a quick view of your contacts directory, accessible from your home page.\\nYou can track your vendors, customers and other contacts.\\n"", ""th_TH"": ""\\nโมดูลนี้ช่วยให้คุณดูไดเร็กทอรีผู้ติดต่อของคุณได้อย่างรวดเร็ว ซึ่งสามารถเข้าถึงได้จากหน้าแรกของคุณ\\nคุณสามารถติดตามผู้ขาย ลูกค้า และผู้ติดต่ออื่นๆ ของคุณได้\\n""}",t,f,f,LGPL-3,150,f,f,\N,\N,\N,\N,Contacts\nContacts/Configuration\nContacts/Configuration/Bank Accounts\nContacts/Configuration/Bank Accounts/Bank Accounts\nContacts/Configuration/Bank Accounts/Banks\nContacts/Configuration/Contact Tags\nContacts/Configuration/Contact Titles\nContacts/Configuration/Industries\nContacts/Configuration/Localization\nContacts/Configuration/Localization/Countries\nContacts/Configuration/Localization/Country Group\nContacts/Configuration/Localization/Fed. States\nContacts/Contacts,,,official,\N
118,\N,\N,2026-08-18 06:09:36.746879,1,,"{""en_US"": ""Enterprise features on contacts"", ""th_TH"": ""ฟีเจอร์องค์กรในผู้ติดต่อ""}",contacts_enterprise,Odoo S.A.,/base/static/description/icon.png,installed,18.0.1.0,"{""en_US"": ""Contacts Enterprise"", ""th_TH"": ""ติดต่อ Enterprise""}",29,"{""en_US"": ""Adds notably the map view of contact"", ""th_TH"": ""เพิ่มมุมมองแผนที่ของผู้ติดต่อให้โดดเด่น""}",f,f,f,OEEL-1,100,t,f,\N,\N,\N,\N,,,res.partner.view.map (map),official,\N
