area,technical_name,manifest_file,name,version,license,category,author,website,installable,application,auto_install,depends_count,depends,summary,parse_error
02_OTHER,l10n_ar,__manifest__.py,Argentina - Accounting,3.7,LGPL-3,Accounting/Localizations/Account Charts,ADHOC SA,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations/argentina.html,True,False,['account'],3,l10n_latam_invoice_document;l10n_latam_base;account,,
02_OTHER,l10n_ar_edi,__manifest__.py,Argentinean Electronic Invoicing,1.1,OEEL-1,Accounting/Localizations/EDI,ADHOC SA,,True,False,['l10n_ar'],2,l10n_ar;certificate,,
02_OTHER,l10n_ar_pos,__manifest__.py,Argentinean - Point of Sale with AR Doc,1.0,LGPL-3,Accounting/Localizations/Point of Sale,Odoo S.A.,,True,False,True,2,l10n_ar;point_of_sale,,
02_OTHER,l10n_ar_reports,__manifest__.py,Argentinean Accounting Reports,1.0,OEEL-1,Accounting/Localizations/Reporting,ADHOC SA,,True,False,"['l10n_ar', 'account_reports']",2,l10n_ar;account_reports,Reporting for Argentinean Localization,
02_OTHER,l10n_ar_reports_simple,__manifest__.py,Argentinean Accounting IVA Simple Export,1.0,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,True,1,l10n_ar_reports,IVA Simple Reporting for Argentinean Localization,
02_OTHER,l10n_ar_stock,__manifest__.py,Argentinean - Stock,1.0,LGPL-3,Accounting/Localizations,Odoo S.A.,,True,False,True,2,l10n_ar;stock_account,,
02_OTHER,l10n_ar_website_sale,__manifest__.py,Argentinean eCommerce,1.0,LGPL-3,Accounting/Localizations/Website,Odoo S.A.,,True,False,True,2,website_sale;l10n_ar,,
02_OTHER,l10n_ar_withholding,__manifest__.py,Argentina - Payment Withholdings,1.0,LGPL-3,Accounting/Localizations,ADHOC SA,,True,False,False,2,l10n_ar;l10n_latam_check,,
02_OTHER,l10n_at,__manifest__.py,Austria - Accounting,3.2.1,LGPL-3,Accounting/Localizations/Account Charts,"WT-IO-IT GmbH, Wolfgang Taferner (https://www.wt-io-it.at)",https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations.html,True,False,['account'],5,account;account_edi_ubl_cii;base_iban;base_vat;l10n_din5008,Austrian Standardized Charts & Tax,
02_OTHER,l10n_at_intrastat,__manifest__.py,Austrian Intrastat Declaration,,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,True,2,account_intrastat;l10n_at_reports,,
02_OTHER,l10n_at_pos,__manifest__.py,Austria - Security Regulation for Point of Sale,1.0,OEEL-1,,Odoo S.A.,,True,False,False,3,l10n_at;iap;point_of_sale,The Austrian Cash Security Regulation,
02_OTHER,l10n_at_reports,__manifest__.py,Austria - Accounting Reports,2.0,OEEL-1,Accounting/Localizations/Reporting,"WT-IO-IT GmbH, Wolfgang Taferner",https://www.wt-io-it.at,True,False,"['l10n_at', 'account_reports']",3,l10n_at;account_reports;account_accountant,Austrian Financial Reports,
02_OTHER,l10n_at_saft,__manifest__.py,Austrian SAF-T Export,1.1,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,"['l10n_at', 'account_saft']",2,l10n_at;account_saft,,
02_OTHER,l10n_au,__manifest__.py,Australia - Accounting,1.1,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations/australia.html,True,False,['account'],1,account,,
02_OTHER,l10n_au_aba,__manifest__.py,ABA Credit Transfer,1.0,OEEL-1,Accounting/Localizations/EDI,Odoo S.A.,,True,False,['l10n_au'],2,account_batch_payment;l10n_au,Export payments as ABA Credit Transfer files,
02_OTHER,l10n_au_hr_payroll,__manifest__.py,Australia - Payroll,1.0,OEEL-1,Human Resources/Payroll,Odoo S.A.,,True,False,['hr_payroll'],4,hr_payroll;hr_work_entry_holidays;hr_payroll_holidays;base_address_extended,,
02_OTHER,l10n_au_hr_payroll_account,__manifest__.py,Australia - Payroll with Accounting,,OEEL-1,Human Resources,Odoo S.A.,,True,False,"['l10n_au', 'hr_payroll_account']",4,l10n_au_hr_payroll;hr_payroll_account;l10n_au;l10n_au_aba,,
02_OTHER,l10n_au_hr_payroll_api,__manifest__.py,Australia - Payroll with API,1.0,OEEL-1,Human Resources,Odoo S.A.,,True,False,['l10n_au_hr_payroll_account'],3,l10n_au_hr_payroll_account;account_edi_proxy_client;auth_timeout,,
02_OTHER,l10n_au_reports,__manifest__.py,Australian Reports - Accounting,1.1,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,"['l10n_au', 'account_reports']",3,l10n_au;account_reports;account_reports_cash_basis,,
02_OTHER,l10n_bd,__manifest__.py,Bangladesh - Accounting,1.0,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations.html,True,False,['account'],1,account,,
02_OTHER,l10n_bd_hr_payroll,__manifest__.py,Bangladesh - Payroll,,OEEL-1,Human Resources/Payroll,Odoo S.A.,,True,False,['hr_payroll'],1,hr_payroll,,
02_OTHER,l10n_bd_hr_payroll_account,__manifest__.py,Bangladesh - Payroll with Accounting,1.0,OEEL-1,Human Resources,Odoo S.A,,True,False,True,3,hr_payroll_account;l10n_bd;l10n_bd_hr_payroll,,
02_OTHER,l10n_bd_reports,__manifest__.py,Bangladesh - Accounting Reports,1.0.0,OEEL-1,,Odoo S.A.,,True,False,True,2,account_reports;l10n_bd,,
02_OTHER,l10n_be,__manifest__.py,Belgium - Accounting,2.0,LGPL-3,Accounting/Localizations/Account Charts,"Noviat, Odoo S.A.",https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations/belgium.html,True,False,['account'],4,account;account_edi_ubl_cii;base_iban;base_vat,,
02_OTHER,l10n_be_coda,__manifest__.py,Belgium - Import Bank CODA Statements,2.1,OEEL-1,Accounting/Localizations,Noviat,https://www.odoo.com/app/accounting,True,False,True,4,account_accountant;l10n_be;account_bank_statement_import;base_iban,,
02_OTHER,l10n_be_codabox,__manifest__.py,CodaBox,1.0,OEEL-1,Accounting/Localizations,Odoo,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations/belgium.html#codabox,True,False,False,3,l10n_be_coda;l10n_be_soda;l10n_be_reports,,
02_OTHER,l10n_be_codaclean,__manifest__.py,Codaclean,1.0,OEEL-1,Accounting/Localizations,Odoo S.A.,https://www.odoo.com/documentation/19.0/applications/finance/fiscal_localizations/belgium.html#codaclean,True,False,False,1,l10n_be_coda,,
02_OTHER,l10n_be_fiscal_categories,__manifest__.py,Belgium - Fiscal Categories Data,1.1,OEEL-1,Accounting/Accounting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,True,2,l10n_be;account_fiscal_categories,,
02_OTHER,l10n_be_fiscal_categories_fleet,__manifest__.py,Belgium - Disallowed Expenses Fleet,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,False,3,account_fiscal_categories_fleet;l10n_be_fiscal_categories;l10n_be_hr_payroll_fleet,,
02_OTHER,l10n_be_hr_contract_salary,__manifest__.py,Salary Configurator (Belgium),,OEEL-1,Human Resources,Odoo S.A.,,True,False,True,2,hr_contract_salary_payroll;l10n_be_hr_payroll_fleet,Salary Package Configurator,
02_OTHER,l10n_be_hr_payroll,__manifest__.py,Belgium - Payroll,1.0,OEEL-1,Human Resources/Payroll,Odoo S.A.,,True,False,['hr_payroll'],4,certificate;hr_payroll;hr_work_entry_holidays;hr_payroll_holidays,,
02_OTHER,l10n_be_hr_payroll_account,__manifest__.py,Belgium - Payroll with Accounting,,OEEL-1,Human Resources,Odoo S.A.,,True,False,True,3,l10n_be_hr_payroll;hr_payroll_account;l10n_be,,
02_OTHER,l10n_be_hr_payroll_acerta,__manifest__.py,Belgium - Payroll - Export to Acerta,1.0,OEEL-1,Human Resources,Odoo S.A.,,True,False,False,1,l10n_be_hr_payroll,Export Work Entries to Acerta,
02_OTHER,l10n_be_hr_payroll_attendance,__manifest__.py,Belgian Payroll - Attendance,,OEEL-1,Human Resources/Employees,Odoo S.A.,,True,False,True,2,hr_payroll_attendance;l10n_be_hr_payroll,Manage extra hours for your hourly paid employees for belgian payroll,
02_OTHER,l10n_be_hr_payroll_dimona,__manifest__.py,Belgium - Payroll - Dimona,,OEEL-1,Human Resources,Odoo S.A.,,True,False,False,1,l10n_be_hr_payroll,,
02_OTHER,l10n_be_hr_payroll_dimona_auto,__manifest__.py,Belgium - Payroll - Dimona - Automation,,OEEL-1,Human Resources,Odoo S.A.,,True,False,['l10n_be_hr_payroll'],2,l10n_be_hr_payroll_dimona;l10n_be_hr_payroll,,
02_OTHER,l10n_be_hr_payroll_fix,__manifest__.py,Belgian Payroll - Holiday Attest Fix,1.0,OEEL-1,Human Resources/Payroll,Odoo S.A.,,True,False,True,1,l10n_be_hr_payroll,,
02_OTHER,l10n_be_hr_payroll_fleet,__manifest__.py,Belgium - Payroll - Fleet,1.0,OEEL-1,Human Resources,Odoo S.A.,,True,False,True,2,l10n_be_hr_payroll;hr_fleet,,
02_OTHER,l10n_be_hr_payroll_group_s,__manifest__.py,Belgium - Payroll - Export to Group S,1.0,OEEL-1,Human Resources,Odoo S.A.,,True,False,False,1,l10n_be_hr_payroll,Export Work Entries to Group S,
02_OTHER,l10n_be_hr_payroll_partena,__manifest__.py,Belgium - Payroll - Export to Partena,1.0,OEEL-1,Human Resources,Odoo S.A.,,True,False,False,1,l10n_be_hr_payroll,Export Work Entries to Partena,
02_OTHER,l10n_be_hr_payroll_prisma,__manifest__.py,Belgium - Payroll - Export to Prisma,1.0,OEEL-1,Human Resources,Odoo S.A.,,True,False,False,1,l10n_be_hr_payroll,Export Work Entries to Prisma,
02_OTHER,l10n_be_hr_payroll_sd_worx,__manifest__.py,Belgium - Payroll - Export to SD Worx,1.0,OEEL-1,Human Resources,Odoo S.A.,,True,False,False,1,l10n_be_hr_payroll,Export Work Entries to SD Worx,
02_OTHER,l10n_be_hr_payroll_ucm,__manifest__.py,Belgium - Payroll - Export to UCM,1.0,OEEL-1,Human Resources,Odoo S.A.,,True,False,False,1,l10n_be_hr_payroll,Export Work Entries to UCM,
02_OTHER,l10n_be_intervat,__manifest__.py,Belgian Intervat & Myminfin Edi,1.0,OEEL-1,Accounting/Localizations/edi,Odoo SA,,True,False,"['l10n_be', 'l10n_be_reports']",3,l10n_be;l10n_be_reports;certificate,,
02_OTHER,l10n_be_intrastat,__manifest__.py,Belgian Intrastat Declaration,,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,True,2,account_intrastat;l10n_be_reports,,
02_OTHER,l10n_be_pos_restaurant,__manifest__.py,Belgian POS Restaurant Localization,1.0,LGPL-3,Sales/Point of Sale,Odoo S.A.,,True,False,True,2,pos_restaurant;l10n_be,,
02_OTHER,l10n_be_pos_sale,__manifest__.py,l10n_be_pos_sale,1.0,LGPL-3,Sales/Point of Sale,Odoo S.A.,,True,False,True,2,pos_sale;l10n_be,Link module between pos_sale and l10n_be,
02_OTHER,l10n_be_reports,__manifest__.py,Belgium - Accounting Reports,1.1,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,"['l10n_be', 'account_reports']",2,l10n_be;account_reports,,
02_OTHER,l10n_be_reports_client_nihil,__manifest__.py,Belgium - Accounting Reports Client Nihil,1.0,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,True,1,l10n_be_reports,,
02_OTHER,l10n_be_reports_hr_payroll,__manifest__.py,Belgium - Accounting Reports & Payroll Bridge,1.0,OEEL-1,,Odoo S.A.,,True,False,True,2,l10n_be_reports;l10n_be_hr_payroll,,
02_OTHER,l10n_be_reports_sms,__manifest__.py,Belgium - Accounting Reports - SMS,1.0,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,True,2,l10n_be_reports;sms,,
02_OTHER,l10n_be_soda,__manifest__.py,Belgium - Import SODA files,1.0,OEEL-1,Accounting/Localizations,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,True,2,accountant;l10n_be,,
02_OTHER,l10n_bf,__manifest__.py,Burkina Faso - Accounting,,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,,True,False,['account'],2,l10n_syscohada;account,,
02_OTHER,l10n_bf_reports,__manifest__.py,Burkina Faso - Accounting Reports,1.0,OEEL-1,,Odoo S.A.,,True,False,True,2,account_reports;l10n_bf,,
02_OTHER,l10n_bg,__manifest__.py,Bulgaria - Accounting,1.0,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations.html,True,False,['account'],2,account;base_vat,,
02_OTHER,l10n_bg_ledger,__manifest__.py,Bulgaria - Report ledger,1.0,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,,True,False,True,1,l10n_bg,,
02_OTHER,l10n_bg_reports,__manifest__.py,Bulgaria - Accounting Reports,1.0,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,True,2,l10n_bg;account_reports,,
02_OTHER,l10n_bg_reports_ledger,__manifest__.py,Bulgaria - Accounting Reports Ledger,1.0,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,True,2,l10n_bg_reports;l10n_bg_ledger,,
02_OTHER,l10n_bh,__manifest__.py,Bahrain - Accounting,1.0,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,,True,False,['account'],2,account;l10n_gcc_invoice,,
02_OTHER,l10n_bh_reports,__manifest__.py,Bahrain - Accounting Reports,1.0,OEEL-1,,Odoo S.A.,,True,False,True,2,account_reports;l10n_bh,,
02_OTHER,l10n_bj,__manifest__.py,Benin - Accounting,,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,,True,False,['account'],2,l10n_syscohada;account,,
02_OTHER,l10n_bj_reports,__manifest__.py,Benin - Accounting Reports,1.0,OEEL-1,,Odoo S.A.,,True,False,True,2,account_reports;l10n_bj,,
02_OTHER,l10n_bo,__manifest__.py,Bolivia - Accounting,2.0,LGPL-3,Accounting/Localizations/Account Charts,Odoo / Cubic ERP,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations.html,True,False,['account'],1,account,,
02_OTHER,l10n_bo_reports,__manifest__.py,Bolivia - Accounting Reports,1.0,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,True,2,l10n_bo;account_reports,,
02_OTHER,l10n_br,__manifest__.py,Brazilian - Accounting,1.1,LGPL-3,Accounting/Localizations/Account Charts,"Akretion, Odoo Brasil",https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations/brazil.html,True,False,['account'],5,account;account_qr_code_emv;base_address_extended;l10n_latam_base;l10n_latam_invoice_document,,
02_OTHER,l10n_br_avatax,__manifest__.py,Avatax Brazil,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,False,3,iap;l10n_br;account_external_tax,,
02_OTHER,l10n_br_avatax_sale,__manifest__.py,Avatax Brazil Sale,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,l10n_br_avatax;sale,,
02_OTHER,l10n_br_edi,__manifest__.py,Brazilian Accounting EDI,1.0,OEEL-1,Accounting/Localizations/EDI,Odoo S.A.,,True,False,False,1,l10n_br_avatax,,
02_OTHER,l10n_br_edi_fiscal_reform,__manifest__.py,Avatax Brazil Fiscal Reform,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,1,l10n_br_edi,,
02_OTHER,l10n_br_edi_pos,__manifest__.py,Brazilian Accounting EDI for POS,1.0,OEEL-1,Accounting/Localizations/EDI,Odoo S.A.,,True,False,True,2,l10n_br_edi;point_of_sale,,
02_OTHER,l10n_br_edi_pos_fiscal_reform,__manifest__.py,Avatax Brazil POS Fiscal Reform,1.0,OEEL-1,Accounting/Localizations/EDI,Odoo S.A.,,True,False,True,2,l10n_br_edi_fiscal_reform;l10n_br_edi_pos,,
02_OTHER,l10n_br_edi_sale,__manifest__.py,Brazilian Accounting EDI For Sale,1.0,OEEL-1,Accounting/Localizations/EDI,Odoo S.A.,,True,False,True,2,sale_external_tax;l10n_br_edi,,
02_OTHER,l10n_br_edi_sale_fiscal_reform,__manifest__.py,Avatax Brazil Sale Fiscal Reform,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,3,l10n_br_edi_sale;l10n_br_avatax_sale;l10n_br_edi_fiscal_reform,,
02_OTHER,l10n_br_edi_stock,__manifest__.py,Brazilian Accounting EDI for stock,1.0,OEEL-1,Accounting/Localizations/EDI,Odoo S.A.,,True,False,True,2,l10n_br_edi;sale_stock,,
02_OTHER,l10n_br_edi_website_sale,__manifest__.py,Brazilian Accounting EDI for eCommerce,1.0,OEEL-1,Accounting/Localizations/EDI,Odoo S.A.,,True,False,True,2,l10n_br_edi_sale;website_sale_external_tax,,
02_OTHER,l10n_br_reports,__manifest__.py,Brazil - Accounting Reports,0.1,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,"['l10n_br', 'account_reports']",2,l10n_br;account_reports,,
02_OTHER,l10n_br_sale_subscription,__manifest__.py,Brazil - Sale Subscription,1.0,OEEL-1,Sales/Subscriptions,Odoo S.A.,,True,False,True,2,l10n_br;sale_subscription,,
02_OTHER,l10n_br_sales,__manifest__.py,Brazil - Sale,1.0,LGPL-3,Sales/Sales,Odoo S.A.,,True,False,True,2,l10n_br;sale,,
02_OTHER,l10n_br_website_sale,__manifest__.py,Brazil - Website Sale,1.0,LGPL-3,Sales/Sales,Odoo S.A.,,True,False,True,2,l10n_br;website_sale,,
02_OTHER,l10n_br_website_sale_fiscal_reform,__manifest__.py,Avatax Brazil eCommerce Fiscal Reform,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,l10n_br_edi_fiscal_reform;l10n_br_edi_website_sale,,
02_OTHER,l10n_ca,__manifest__.py,Canada - Accounting,1.1,LGPL-3,Accounting/Localizations/Account Charts,Savoir-faire Linux (https://www.savoirfairelinux.com); Odoo SA,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations.html,True,False,['account'],2,account;base_iban,,
02_OTHER,l10n_ca_check_printing,__manifest__.py,Canadian Checks Layout,1.0,OEEL-1,Accounting/Localizations/Check,"Odoo SA, OERP Canada",https://www.odoo.com/app/accounting,True,False,['l10n_ca'],2,account_check_printing;l10n_ca,Print CA Checks,
02_OTHER,l10n_ca_payment_cpa005,__manifest__.py,CPA005 Payments,1.0,OEEL-1,Accounting/Accounting,Odoo S.A.,,True,False,True,2,account_batch_payment;l10n_ca,Export payments as CPA 005 AFT files,
02_OTHER,l10n_ca_reports,__manifest__.py,Canada - Accounting Reports,1.0,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,True,2,l10n_ca;account_reports,,
02_OTHER,l10n_cd,__manifest__.py,Democratic Republic of the Congo - Accounting,,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,,True,False,['account'],2,l10n_syscohada;account,,
02_OTHER,l10n_cd_reports,__manifest__.py,Democratic Republic of the Congo - Accounting Reports,1.0,OEEL-1,,Odoo S.A.,,True,False,True,2,account_reports;l10n_cd,,
02_OTHER,l10n_cf,__manifest__.py,Central African Republic - Accounting,,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,,True,False,['account'],2,l10n_syscohada;account,,
02_OTHER,l10n_cf_reports,__manifest__.py,Central African Republic - Accounting Reports,1.0,OEEL-1,,Odoo S.A.,,True,False,True,2,account_reports;l10n_cf,,
02_OTHER,l10n_cg,__manifest__.py,Congo - Accounting,,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,,True,False,['account'],2,l10n_syscohada;account,,
02_OTHER,l10n_cg_reports,__manifest__.py,Congo - Accounting Reports,1.0,OEEL-1,,Odoo S.A.,,True,False,True,2,account_reports;l10n_cg,,
02_OTHER,l10n_ch,__manifest__.py,Switzerland - Accounting,11.3,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations/switzerland.html,True,False,['account'],4,account;account_edi_ubl_cii;base_iban;l10n_din5008,,
02_OTHER,l10n_ch_hr_payroll,__manifest__.py,Switzerland - Swissdec Certified ELM 5.0 - Payroll,1.0,OEEL-1,Human Resources/Payroll,Odoo S.A.,,True,False,['hr_payroll'],4,hr_payroll;hr_work_entry_holidays;hr_payroll_holidays;iap,,
02_OTHER,l10n_ch_hr_payroll_account,__manifest__.py,Switzerland - Payroll with Accounting,1.0,OEEL-1,Human Resources,Odoo,,True,False,True,3,hr_payroll_account;l10n_ch;l10n_ch_hr_payroll,,
02_OTHER,l10n_ch_hr_payroll_elm_transmission_5_3,__manifest__.py,Swissdec Certified Payroll ELM 5.3,1.0,OEEL-1,Human Resources/Payroll,Odoo S.A.,,True,False,['l10n_ch_hr_payroll'],1,l10n_ch_hr_payroll,,
02_OTHER,l10n_ch_pos,__manifest__.py,Swiss - Point of Sale,,LGPL-3,Accounting/Localizations/Point of Sale,Odoo PS,,True,False,True,2,l10n_ch;point_of_sale,,
02_OTHER,l10n_ch_reports,__manifest__.py,Switzerland - Accounting Reports,1.1,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,"['l10n_ch', 'account_reports']",2,l10n_ch;account_reports,,
02_OTHER,l10n_ci,__manifest__.py,Ivory Coast - Accounting,,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,,True,False,['account'],2,l10n_syscohada;account,,
02_OTHER,l10n_ci_reports,__manifest__.py,Ivory Coast - Accounting Reports,1.0,OEEL-1,,Odoo S.A.,,True,False,True,2,account_reports;l10n_ci,,
02_OTHER,l10n_cl,__manifest__.py,Chile - Accounting,3.1,LGPL-3,Accounting/Localizations/Account Charts,Blanco Martín & Asociados,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations/chile.html,True,False,['account'],6,contacts;base_vat;l10n_latam_base;l10n_latam_invoice_document;uom;account,,
02_OTHER,l10n_cl_edi,__manifest__.py,Chile - E-invoicing,1.2,OEEL-1,Accounting/Localizations/EDI,Blanco Martín & Asociados,http://www.bmya.cl,True,False,['l10n_cl'],4,l10n_cl;account_edi;account_debit_note;certificate,,
02_OTHER,l10n_cl_edi_exports,__manifest__.py,Electronic Exports of Goods for Chile,1.0,OEEL-1,Accounting/Localizations/EDI,Blanco Martin y Asociados,https://www.bmya.cl,True,False,False,1,l10n_cl_edi,,
02_OTHER,l10n_cl_edi_factoring,__manifest__.py,Chile - Localization: Factoring Extension,1.0,OEEL-1,Accounting/Localizations/EDI,Blanco Martin y Asociados,https://www.bmya.cl,True,False,['l10n_cl_edi'],1,l10n_cl_edi,,
02_OTHER,l10n_cl_edi_pos,__manifest__.py,Chilean module for Point of Sale,1.0,OEEL-1,Accounting/Localizations/Point of Sale,Odoo S.A.,,True,False,True,2,l10n_cl_edi;point_of_sale,Chilean module for Point of Sale,
02_OTHER,l10n_cl_edi_stock,__manifest__.py,Chile - E-Invoicing Delivery Guide,1.0,OEEL-1,Accounting/Localizations/EDI,Blanco Martín & Asociados,http://blancomartin.cl,True,False,True,3,sale_stock;l10n_cl_edi;stock_account,,
02_OTHER,l10n_cl_edi_website_sale,__manifest__.py,Chilean eCommerce,0.0.1,OEEL-1,Accounting/Localizations/Website,Blanco Martín & Asociados,,True,False,False,2,website_sale;l10n_cl_edi,,
02_OTHER,l10n_cl_reports,__manifest__.py,Chile - Accounting Reports,1.1,OEEL-1,Accounting/Localizations/Reporting,"CubicERP, Blanco Martin y Asociados",http://cubicERP.com,True,False,"['l10n_cl', 'account_reports']",2,l10n_cl;account_reports,,
02_OTHER,l10n_cm,__manifest__.py,Cameroon - Accounting,,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,,True,False,['account'],2,l10n_syscohada;account,,
02_OTHER,l10n_cm_reports,__manifest__.py,Cameroon - Accounting Reports,1.0,OEEL-1,,Odoo S.A.,,True,False,True,2,account_reports;l10n_cm,,
02_OTHER,l10n_cn,__manifest__.py,China - Accounting,1.8,LGPL-3,Accounting/Localizations/Account Charts,openerp-china,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations.html,True,False,['account'],2,base;account,,
02_OTHER,l10n_cn_city,__manifest__.py,China - City Data,1.8,LGPL-3,Accounting/Localizations,Jeffery Chen Fan<jeffery9@gmail.com>,,True,False,False,2,l10n_cn;base_address_extended,,
02_OTHER,l10n_cn_reports,__manifest__.py,China - Accounting Reports,1.0,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,https://www.odoo.com/app/accounting,True,False,"['l10n_cn', 'account_reports']",2,l10n_cn;account_reports,,
02_OTHER,l10n_co,__manifest__.py,Colombia - Accounting,1.0,LGPL-3,Accounting/Localizations/Account Charts,David Arnold (XOE Solutions),https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations/colombia.html,True,False,['account'],3,account_debit_note;l10n_latam_base;account,,
02_OTHER,l10n_co_dian,__manifest__.py,Electronic invoicing for Colombia with DIAN,1.1,OEEL-1,Accounting/Localizations/EDI,Odoo S.A.,,True,False,['l10n_co_edi'],3,account_edi_ubl_cii;l10n_co_edi;certificate,Colombian Localization for EDI documents,
02_OTHER,l10n_co_edi,__manifest__.py,Electronic invoicing for Colombia with Carvajal,0.3,OEEL-1,Accounting/Localizations/EDI,Odoo Sa,,True,False,['l10n_co'],4,account_edi;l10n_co;product_unspsc;base_address_extended,Colombian Localization for EDI documents,
02_OTHER,l10n_co_edi_mandate,__manifest__.py,Mandate invoicing for Colombia,1.0,OEEL-1,Accounting/Localizations/EDI,Odoo Sa,,True,False,True,1,l10n_co_dian,Colombian EDI Mandate Invoicing extension,
02_OTHER,l10n_co_edi_pos,__manifest__.py,Electronic invoicing for POS in Colombia,1.0,OEEL-1,Accounting/Localizations/EDI,Odoo S.A.,,True,False,False,3,l10n_co_pos;l10n_co_dian;pos_edi_ubl,Colombian Localization for POS and EDI documents,
02_OTHER,l10n_co_pos,__manifest__.py,Colombian - Point of Sale,1.0,LGPL-3,Accounting/Localizations/Point of Sale,Odoo S.A.,,True,False,True,2,l10n_co;point_of_sale,,
02_OTHER,l10n_co_reports,__manifest__.py,Colombian - Accounting Reports,1.1,OEEL-1,Accounting/Localizations/Reporting,David Arnold (XOE Solutions),https://xoe.solutions,True,False,"['l10n_co', 'account_reports']",2,l10n_co;account_reports,,
02_OTHER,l10n_cr,__manifest__.py,Costa Rica - Accounting,,LGPL-3,Accounting/Localizations/Account Charts,ClearCorp S.A.,https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations.html,True,False,['account'],1,account,,
02_OTHER,l10n_cy,__manifest__.py,Cyprus - Accounting,1.0,LGPL-3,Accounting/Localizations/Account Charts,Odoo S.A.,,True,False,['account'],3,account;account_edi_ubl_cii;base_vat,,
02_OTHER,l10n_cy_reports,__manifest__.py,Cyprus - Accounting Reports,1.0,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,"['l10n_cy', 'account_reports']",2,l10n_cy;account_reports,,
02_OTHER,l10n_cz,__manifest__.py,Czech - Accounting,1.1,LGPL-3,Accounting/Localizations/Account Charts,26HOUSE (http://www.26house.com),https://www.odoo.com/documentation/latest/applications/finance/fiscal_localizations.html,True,False,['account'],4,account;account_edi_ubl_cii;base_iban;base_vat,,
02_OTHER,l10n_cz_intrastat,__manifest__.py,Czechian Intrastat Declaration,,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,False,2,account_intrastat;l10n_cz_reports,,
02_OTHER,l10n_cz_reports,__manifest__.py,Czech Republic- Accounting Reports,1.0,OEEL-1,Accounting/Localizations/Reporting,Odoo S.A.,,True,False,True,2,l10n_cz;account_reports,,
